Request Id,request_e2e_time,request_e2e_time_normalized,request_execution_time,request_execution_time_normalized,request_model_execution_time,request_model_execution_time_normalized,request_preemption_time,request_scheduling_delay,request_execution_plus_preemption_time,request_execution_plus_preemption_time_normalized,prefill_e2e_time,prefill_time_execution_plus_preemption,prefill_time_execution_plus_preemption_normalized,decode_time_execution_plus_preemption_normalized,request_inter_arrival_delay,request_num_tokens,request_num_prefill_tokens,request_num_decode_tokens,request_pd_ratio,request_num_restarts
62,0.348520631333713,0.0006807043580736583,0.3485206313338617,0.0006807043580739486,0.3485206313338617,0.0006807043580739486,0.0,0.0,0.3485206313338617,0.0006807043580739486,0.15441542083385684,0.15441542083385684,7.539815470403166e-05,0.0003791117392575316,1.6281441403349248,2560,2048,512,4.0,0
63,0.348520631333713,0.0006807043580736583,0.3485206313338617,0.0006807043580739486,0.3485206313338617,0.0006807043580739486,0.0,0.0,0.3485206313338617,0.0006807043580739486,0.15441542083385684,0.15441542083385684,7.539815470403166e-05,0.0003791117392575316,2.307917578670768,2560,2048,512,4.0,0
64,0.348520631333713,0.0006807043580736583,0.3485206313338617,0.0006807043580739486,0.3485206313338617,0.0006807043580739486,0.0,0.0,0.3485206313338617,0.0006807043580739486,0.15441542083385684,0.15441542083385684,7.539815470403166e-05,0.0003791117392575316,3.7011334692950157,2560,2048,512,4.0,0
65,0.348520631333713,0.0006807043580736583,0.3485206313338617,0.0006807043580739486,0.3485206313338617,0.0006807043580739486,0.0,0.0,0.3485206313338617,0.0006807043580739486,0.15441542083385684,0.15441542083385684,7.539815470403166e-05,0.0003791117392575316,2.9922176644886775,2560,2048,512,4.0,0
66,0.36585434247248827,0.0007145592626415787,0.3658543424730166,0.0007145592626426106,0.3658543424730166,0.0007145592626426106,0.0,0.0,0.3658543424730166,0.0007145592626426106,0.15441542083385684,0.15441542083385684,7.539815470403166e-05,0.000412966643825452,0.520258515021311,2560,2048,512,4.0,0
67,0.3025181479512469,0.000590855757717279,0.21335623675819756,0.0004167113999183546,0.21335623675819756,0.0004167113999183546,0.0,0.08916191119357109,0.21335623675819756,0.0004167113999183546,0.09540934545177038,0.0062474342581992914,3.0505050088863728e-06,0.00040450937988179003,0.06525350964028576,2560,2048,512,4.0,0
68,0.348520631333713,0.0006807043580736583,0.3485206313338617,0.0006807043580739486,0.3485206313338617,0.0006807043580739486,0.0,0.0,0.3485206313338617,0.0006807043580739486,0.15441542083385684,0.15441542083385684,7.539815470403166e-05,0.0003791117392575316,0.7579960871173341,2560,2048,512,4.0,0
69,0.348520631333713,0.0006807043580736583,0.3485206313338617,0.0006807043580739486,0.3485206313338617,0.0006807043580739486,0.0,0.0,0.3485206313338617,0.0006807043580739486,0.15441542083385684,0.15441542083385684,7.539815470403166e-05,0.0003791117392575316,0.6232416661868143,2560,2048,512,4.0,0
70,0.348520631333713,0.0006807043580736583,0.3485206313338617,0.0006807043580739486,0.3485206313338617,0.0006807043580739486,0.0,0.0,0.3485206313338617,0.0006807043580739486,0.15441542083385684,0.15441542083385684,7.539815470403166e-05,0.0003791117392575316,0.4739344277372908,2560,2048,512,4.0,0
71,0.348520631333713,0.0006807043580736583,0.3485206313338617,0.0006807043580739486,0.3485206313338617,0.0006807043580739486,0.0,0.0,0.3485206313338617,0.0006807043580739486,0.15441542083385684,0.15441542083385684,7.539815470403166e-05,0.0003791117392575316,5.726242610506915,2560,2048,512,4.0,0
