Request Id,request_e2e_time,request_e2e_time_normalized,request_execution_time,request_execution_time_normalized,request_model_execution_time,request_model_execution_time_normalized,request_preemption_time,request_scheduling_delay,request_execution_plus_preemption_time,request_execution_plus_preemption_time_normalized,prefill_e2e_time,prefill_time_execution_plus_preemption,prefill_time_execution_plus_preemption_normalized,decode_time_execution_plus_preemption_normalized,request_inter_arrival_delay,request_num_tokens,request_num_prefill_tokens,request_num_decode_tokens,request_pd_ratio,request_num_restarts
39,5.507484497438384,0.010756805659059343,5.494981641672712,0.010732386018892016,5.494981641672712,0.010732386018892016,0.0,0.012502855765930576,5.494981641672712,0.010732386018892016,0.2663257141627895,0.2538228583968589,0.00012393694257659127,0.010236638248585145,1.7224318826976912,2560,2048,512,4.0,0
40,5.159142220618861,0.010076449649646213,5.151101707243993,0.010060745521960924,5.151101707243993,0.010060745521960924,0.0,0.008040513374936609,5.151101707243993,0.010060745521960924,0.2723936214554925,0.2643531080805559,0.00012907866605495893,0.009544430857740954,2.4386591444956593,2560,2048,512,4.0,0
41,5.097722219725895,0.00995648871040214,4.972829954954592,0.009712558505770687,4.972829954954592,0.009712558505770687,0.0,0.1248922647713755,4.972829954954592,0.009712558505770687,0.33149004077732513,0.20659777600594964,0.0001008778203154051,0.009309047224508926,0.09381508051377807,2560,2048,512,4.0,0
42,4.80720367095968,0.009389069669843125,4.80674032569119,0.009388164698615606,4.80674032569119,0.009388164698615606,0.0,0.0004633452686562123,4.80674032569119,0.009388164698615606,0.1777384306427905,0.17727508537413428,8.6560100280339e-05,0.009041924297493925,0.5172779406943278,2560,2048,512,4.0,0
43,4.754691426212915,0.0092865066918221,4.750043342013161,0.009277428402369454,4.750043342013161,0.009277428402369454,0.0,0.004648084199658342,4.750043342013161,0.009277428402369454,0.1579465340025621,0.15329844980290375,7.48527586928241e-05,0.008978017367598345,0.6832573143593663,2560,2048,512,4.0,0
44,4.64506923172965,0.009072400843221973,4.637238035410474,0.009057105537911081,4.637238035410474,0.009057105537911081,0.0,0.007831196319102673,4.637238035410474,0.009057105537911081,0.1397715186664925,0.13194032234738984,6.442398552118644e-05,0.00879940959582648,0.16631104491797544,2560,2048,512,4.0,0
45,4.552390046505209,0.008891386809580487,4.545810966943576,0.008878537044811672,4.545810966943576,0.008878537044811672,0.0,0.0065790795618738684,4.545810966943576,0.008878537044811672,0.14040926907755136,0.1338301895156775,6.53467722244519e-05,0.008617149955913395,0.5299917527839995,2560,2048,512,4.0,0
46,4.452810836100312,0.008696896164258422,4.45246217989761,0.00869621519511252,4.45246217989761,0.00869621519511252,0.0,0.00034865620290247534,4.45246217989761,0.00869621519511252,0.10968377227011672,0.10933511606721424,5.3386287142194455e-05,0.00848267004654335,0.21294766902295237,2560,2048,512,4.0,0
47,4.676894823829713,0.009134560202792408,4.6759707081735105,0.009132755289401388,4.6759707081735105,0.009132755289401388,0.0,0.0009241156561614616,4.6759707081735105,0.009132755289401388,0.08897438679692016,0.0880502711407587,4.299329645544858e-05,0.008960782103579673,0.6513871599365899,2560,2048,512,4.0,0
48,4.755053804843598,0.009287214462585153,4.754622647409205,0.009286372358221103,4.754622647409205,0.009286372358221103,0.0,0.00043115743463317813,4.754622647409205,0.009286372358221103,0.08847964838663813,0.08804849095200495,4.299242722265867e-05,0.00911440264933,2.019469751068968,2560,2048,512,4.0,0
49,4.689497759855811,0.009159175312218382,4.688974672725397,0.009158153657666791,4.688974672725397,0.009158153657666791,0.0,0.0005230871306878271,4.688974672725397,0.009158153657666791,0.12107809383127233,0.1205550067005845,5.8864749365519775e-05,0.008922694660204178,0.9077320598402281,2560,2048,512,4.0,0
50,4.615146440316138,0.009013957891242458,4.608885669565875,0.009001729823370849,4.608885669565875,0.009001729823370849,0.0,0.0062607707497903675,4.608885669565875,0.009001729823370849,0.20386254659000258,0.1976017758402122,9.648524210947862e-05,0.008615788854933859,0.9246455005048944,2560,2048,512,4.0,0
51,4.452652358662263,0.008696586638012233,4.451761765426729,0.008694847198099081,4.451761765426729,0.008694847198099081,0.0,0.0008905932353826529,4.451761765426729,0.008694847198099081,0.17669653908875205,0.1758059458533694,8.584274699871552e-05,0.008351476210104514,0.4701970329074783,2560,2048,512,4.0,0
52,4.664299670910424,0.009109960294746922,4.663377786241637,0.009108159738753197,4.663377786241637,0.009108159738753197,0.0,0.000921884668457551,4.663377786241637,0.009108159738753197,0.17931013274802865,0.1783882480795711,8.710363675760308e-05,0.008759745191723428,0.6211586422799797,2560,2048,512,4.0,0
53,5.979093109571565,0.011677916229631963,5.979093109571674,0.011677916229632176,5.979093109571674,0.011677916229632176,0.0,0.0,5.979093109571674,0.011677916229632176,0.2532742675082602,0.2532742675082602,0.00012366907593176768,0.011183239925904892,5.518305586691056,2560,2048,512,4.0,0
54,5.0804456700646625,0.009922745449345044,5.0719809464117676,0.009906212785960484,5.0719809464117676,0.009906212785960484,0.0,0.008464723652949147,5.0719809464117676,0.009906212785960484,0.2625866782229451,0.254121954569996,0.00012408298562988085,0.009409880843440854,2.088449269411754,2560,2048,512,4.0,0
55,4.966662201248013,0.009700512111812526,4.966014909677697,0.009699247870464252,4.966014909677697,0.009699247870464252,0.0,0.0006472915705302285,4.966014909677697,0.009699247870464252,0.22496249156085923,0.224315199990329,0.00010952890624527784,0.009261132245482723,1.878765655992538,2560,2048,512,4.0,0
56,4.785602830025326,0.009346880527393214,4.782180538848378,0.009340196364938238,4.782180538848378,0.009340196364938238,0.0,0.0034222911770882547,4.782180538848378,0.009340196364938238,0.2031668065585137,0.19974451538142546,9.753150165108665e-05,0.008950070358333617,0.37540477071823375,2560,2048,512,4.0,0
57,4.627056718061084,0.009037220152463055,4.622964553061522,0.009029227642698286,4.622964553061522,0.009029227642698286,0.0,0.004092164999079273,4.622964553061522,0.009029227642698286,0.1978708358408312,0.19377867084175193,9.461849162194919e-05,0.008650753676211431,2.612208913424766,2560,2048,512,4.0,0
58,4.472670681059412,0.008735684923944165,4.469668851602607,0.008729821975786341,4.469668851602607,0.008729821975786341,0.0,0.003001829456508176,4.469668851602607,0.008729821975786341,0.20121668164296125,0.19821485218645307,9.678459579416654e-05,0.008342683592610256,0.35682440161588147,2560,2048,512,4.0,0
59,4.898702475902354,0.009567778273246785,4.890612586767577,0.009551977708530423,4.890612586767577,0.009551977708530423,0.0,0.008089889134524242,4.890612586767577,0.009551977708530423,0.18202114015905124,0.173931251024527,8.492736866431982e-05,0.009212268233873638,0.9543157333886967,2560,2048,512,4.0,0
60,5.783204117176481,0.011295320541360315,5.783204117176532,0.011295320541360414,5.783204117176532,0.011295320541360414,0.0,0.0,5.783204117176532,0.011295320541360414,0.2532742675082602,0.2532742675082602,0.00012366907593176768,0.010800644237633245,6.0,2560,2048,512,4.0,0
61,4.937808135569881,0.009644156514784924,4.928702547267411,0.009626372162631663,4.928702547267411,0.009626372162631663,0.0,0.009105588302546153,4.928702547267411,0.009626372162631663,0.2632658601441875,0.25416027184164136,0.00012410169523517645,0.009129965381690808,2.0433011609204783,2560,2048,512,4.0,0
62,4.599126082491097,0.008982668129865423,4.59113383899535,0.008967058279287793,4.59113383899535,0.008967058279287793,0.0,0.007992243495763773,4.59113383899535,0.008967058279287793,0.23306101649502864,0.22506877299926487,0.0001098968618160473,0.00852747083202357,1.6281441403349248,2560,2048,512,4.0,0
63,5.317533888150493,0.010385808375293931,5.315135572076728,0.01038112416421236,5.315135572076728,0.01038112416421236,0.0,0.0023983160738083598,5.315135572076728,0.01038112416421236,0.22436271352469817,0.2219643974508898,0.00010838105344281729,0.009947599950441005,2.307917578670768,2560,2048,512,4.0,0
64,6.043165633525902,0.011803057877980278,6.029457079388375,0.01177628335818042,6.029457079388375,0.01177628335818042,0.0,0.013708554137565443,6.029457079388375,0.01177628335818042,0.26493750894961465,0.2512289548120492,0.0001226703880918209,0.011285601805813061,3.7011334692950157,2560,2048,512,4.0,0
65,5.132215572450789,0.010023858539942948,5.118754157399624,0.00999756671367114,5.118754157399624,0.00999756671367114,0.0,0.01346141505072751,5.118754157399624,0.00999756671367114,0.26593311511078355,0.25247170006005604,0.00012327719729494924,0.009504457924492199,2.9922176644886775,2560,2048,512,4.0,0
66,4.879209416241551,0.009529705891096779,4.876308817120878,0.009524040658439216,4.876308817120878,0.009524040658439216,0.0,0.0029005991200108383,4.876308817120878,0.009524040658439216,0.2714637945229583,0.2685631954029475,0.00013113437275534545,0.008999503167419126,0.520258515021311,2560,2048,512,4.0,0
67,4.84634929014554,0.009465525957315507,4.694667298897055,0.00916927206815831,4.694667298897055,0.00916927206815831,0.0,0.1516819912478553,4.694667298897055,0.00916927206815831,0.3616607207722069,0.2099787295243516,0.0001025286765255623,0.00875915736205729,0.06525350964028576,2560,2048,512,4.0,0
68,4.525653268783785,0.00883916654059333,4.5251791568917525,0.008838240540804204,4.5251791568917525,0.008838240540804204,0.0,0.00047411189089530126,4.5251791568917525,0.008838240540804204,0.1800578588456574,0.1795837469547621,8.768737644275493e-05,0.008487491035035405,0.7579960871173341,2560,2048,512,4.0,0
69,4.388261188471077,0.008570822633732572,4.386056949937645,0.008566517480346963,4.386056949937645,0.008566517480346963,0.0,0.0022042385327409875,4.386056949937645,0.008566517480346963,0.15818569197413979,0.1559814534413988,7.616281906318301e-05,0.00826186620409558,0.6232416661868143,2560,2048,512,4.0,0
70,4.524151948746578,0.00883623427489566,4.5240843934361274,0.008836102330929936,4.5240843934361274,0.008836102330929936,0.0,6.755530991142678e-05,4.5240843934361274,0.008836102330929936,0.13244679747275256,0.13237924216284114,6.463830183732477e-05,0.00857754912358169,0.4739344277372908,2560,2048,512,4.0,0
71,6.626842023113468,0.012943050826393493,6.6268420231128475,0.01294305082639228,6.6268420231128475,0.01294305082639228,0.0,0.0,6.6268420231128475,0.01294305082639228,0.2532742675082602,0.2532742675082602,0.00012366907593176768,0.012448374522666422,5.726242610506915,2560,2048,512,4.0,0
72,5.011354048681682,0.00978780087633141,5.000421869794475,0.009766448964442334,5.000421869794475,0.009766448964442334,0.0,0.010932178885980193,5.000421869794475,0.009766448964442334,0.2632237429753559,0.2522915640893757,0.00012318924027801548,0.009273692003332668,4.1808856930237965,2560,2048,512,4.0,0
73,4.741485499332498,0.009260713865883785,4.734489372770302,0.009247049556191995,4.734489372770302,0.009247049556191995,0.0,0.006996126560096627,4.734489372770302,0.009247049556191995,0.23260425469050006,0.22560812813040343,0.00011016021881367355,0.008806408680941402,0.7557326084837257,2560,2048,512,4.0,0
