time_stats.mla_q_down_proj.min,time_stats.mla_q_down_proj.max,time_stats.mla_q_down_proj.mean,time_stats.mla_q_down_proj.median,time_stats.mla_q_down_proj.std,time_stats.mla_q_up_proj.min,time_stats.mla_q_up_proj.max,time_stats.mla_q_up_proj.mean,time_stats.mla_q_up_proj.median,time_stats.mla_q_up_proj.std,time_stats.mla_kv_down_proj.min,time_stats.mla_kv_down_proj.max,time_stats.mla_kv_down_proj.mean,time_stats.mla_kv_down_proj.median,time_stats.mla_kv_down_proj.std,time_stats.mla_kv_up_proj.min,time_stats.mla_kv_up_proj.max,time_stats.mla_kv_up_proj.mean,time_stats.mla_kv_up_proj.median,time_stats.mla_kv_up_proj.std,time_stats.mla_rope.min,time_stats.mla_rope.max,time_stats.mla_rope.mean,time_stats.mla_rope.median,time_stats.mla_rope.std,time_stats.mla_attn_score.min,time_stats.mla_attn_score.max,time_stats.mla_attn_score.mean,time_stats.mla_attn_score.median,time_stats.mla_attn_score.std,time_stats.mla_o_proj.min,time_stats.mla_o_proj.max,time_stats.mla_o_proj.mean,time_stats.mla_o_proj.median,time_stats.mla_o_proj.std,time_stats.mla_block_norm.min,time_stats.mla_block_norm.max,time_stats.mla_block_norm.mean,time_stats.mla_block_norm.median,time_stats.mla_block_norm.std,time_stats.mla_block_residual.min,time_stats.mla_block_residual.max,time_stats.mla_block_residual.mean,time_stats.mla_block_residual.median,time_stats.mla_block_residual.std,num_tokens,hidden_size,num_heads,kv_lora_rank,q_lora_rank,qk_nope_head_dim,qk_rope_head_dim,v_head_dim
0.009423901521812595,0.011753504599641532,0.01081352651402111,0.010881664372629881,0.0006358944812287787,0.03484030809884898,0.04075298354040264,0.0383922210565964,0.038775494603679045,0.00199812603825365,0.003828543406780891,0.0044355983682816905,0.004184692048951827,0.004186965267349562,0.0001957226147256784,0.015112076676568761,0.017856928498289043,0.016957300788474874,0.01716235409628887,0.0008340439924141496,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.11193694459907808,0.12399985264613544,0.11714278435345223,0.11634023400767807,0.0038729598895618175,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,40,7168,128,512,1536,128,64,128
0.012626314019895987,0.0149551916070553,0.01350911149741614,0.013463178765452392,0.0006096155048368006,0.04123101663606309,0.05106130476615121,0.046091370488724914,0.04482556983186194,0.003238960982424657,0.004880417493741455,0.005564452289937849,0.005091792333970958,0.005030453140187909,0.00020927367837839605,0.01717370570595396,0.021686894836700187,0.020405095899515148,0.020607082897633133,0.0011826547120581863,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.12660480229649662,0.1560115800918151,0.13685068364780734,0.1349503589935624,0.0078058692113853806,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,48,7168,128,512,1536,128,64,128
0.01415642165793064,0.016635133821402016,0.015691597001159904,0.01591201078822206,0.0006867673941227757,0.048509497958988526,0.058231303453990975,0.05370779609103828,0.05381169236786912,0.002912759964354647,0.0054130881306554655,0.006204614925439707,0.005783135990058231,0.00570661752536894,0.0002598843078017799,0.022084162807985818,0.026402670977871898,0.023736870018667332,0.023345417005637588,0.0013765362767112798,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.15037207914943043,0.17141556046315262,0.16269358804971684,0.16442208632650473,0.006344157839961211,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,56,7168,128,512,1536,128,64,128
0.015997876817107463,0.019169923520961085,0.017638275312577598,0.01740924818434072,0.0011993997645684236,0.056193414199827804,0.06374142241602063,0.06029004545538095,0.06054568340599861,0.0020765700111159487,0.006202670690887976,0.0071352890557945525,0.006704806330908433,0.006793008501925737,0.0002643295956234902,0.024985061581273782,0.029146064857284278,0.02697896401047021,0.026967743022665587,0.0013268538416004276,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.16632305340406384,0.1998013570937868,0.18804411824013773,0.18905564982864764,0.008898776684830573,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,64,7168,128,512,1536,128,64,128
0.019140547515297753,0.02060530553241999,0.01974409860641204,0.019700252512959607,0.0003690088101203182,0.06223717892882704,0.07496830475065215,0.06775725114791216,0.06701892955501754,0.0033145277956380154,0.0065991766555805464,0.008404037255586572,0.007312459513817307,0.007270194361466089,0.0004932359455912534,0.02825899889286222,0.03151934956446823,0.03008617780360412,0.030337138682697405,0.0011094786930410008,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.19637147981957628,0.2330930466887466,0.21404419500415486,0.21721997815259808,0.010890660772214778,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,72,7168,128,512,1536,128,64,128
0.020456351193690943,0.024522247489288888,0.02165643754665205,0.02124181231720996,0.0012054814543886463,0.0660774633629067,0.08524489788851232,0.07643139052855534,0.07697974675219488,0.005209971774629977,0.007670681920673448,0.008617320273629785,0.008091358746725851,0.008078748364153577,0.00028562391255308777,0.030450746277041363,0.035582374719947074,0.033427085049773916,0.03354345265105647,0.001258860439526442,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.20777854862967401,0.25566322822746224,0.2325668429175852,0.23298575512949266,0.013389830563809333,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,80,7168,128,512,1536,128,64,128
0.022651359356908138,0.02605966778228917,0.024325856434423636,0.02449200577830751,0.0009107004227171047,0.07692866263238034,0.0901525784782507,0.08423951124960914,0.08504088208465985,0.0036444820990477046,0.008178938029775035,0.009806702542797658,0.0091783083814642,0.009237769637109042,0.00048814790085620265,0.034546360760713116,0.03945540920509754,0.037239455985308936,0.03732985304106704,0.0013249176998779571,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.2509186295293737,0.27396039501845393,0.2619341972509148,0.26011357320743106,0.00812784827421765,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,88,7168,128,512,1536,128,64,128
0.02354516290140327,0.028025451739911444,0.026156598038724655,0.026362734233297946,0.001284032952845505,0.08760995308395328,0.09781255543762139,0.09166352394557983,0.09105255382371791,0.002751966241662816,0.008914614256903083,0.011177701095788485,0.009630104588225849,0.009573980416411651,0.0006737401214844938,0.03745015967836165,0.04420599719328673,0.04010552192951959,0.04022497642873876,0.0019230306468714122,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.0010161929909712588,0.0010023125956203616,0.001,5.067523837883484e-06,0.2518031557742237,0.2996800376602545,0.2797690800805957,0.28175361002266097,0.013845882233838213,0.001,0.001000083406303317,0.0010000083406303318,0.001,2.5021890995118035e-08,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,96,7168,128,512,1536,128,64,128
0.027114198359614063,0.03289430508125096,0.029369786997645763,0.029176188898698593,0.0015694113238494056,0.09002678345172829,0.10994483794280663,0.09923462670288702,0.10206193310403844,0.006224815417863458,0.00970511008445695,0.011349836382314684,0.010511694092856284,0.0104412041403967,0.00047412100800184537,0.03927571972996848,0.045934335974100474,0.04306634937125635,0.04370054050914292,0.0018881554742534823,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.0010969761894920873,0.001036356759932816,0.0010241657109344607,3.809415947720479e-05,0.29301013771573853,0.3348413835621271,0.31272001412236533,0.31314886776422307,0.012320390323347927,0.001,0.0011083844219963092,0.00104138982667732,0.0010374224166023445,3.960245240219233e-05,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,104,7168,128,512,1536,128,64,128
0.027240289600695255,0.031912996907026446,0.030567942711138024,0.031352245789307336,0.0014861209719125525,0.09869056684739116,0.11036533726576159,0.1044943104930999,0.10398394475569067,0.0035851745317563083,0.01020752118625499,0.012114237176516227,0.011410651304138783,0.011426417787033493,0.0004874681607802623,0.043082983716942094,0.050674705355683185,0.047837538994175546,0.048526075976724425,0.002039700505140637,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.0010168150483419213,0.0012236036248670936,0.0010850120307529766,0.0010748879537715935,5.054632258694258e-05,0.30749898967131695,0.36562699765653645,0.33417931905142134,0.3266863937727364,0.019220865942886436,0.001,0.001140818733981097,0.0010817019921201103,0.001091114406171044,5.21489940487349e-05,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,112,7168,128,512,1536,128,64,128
0.030534426468460496,0.03451291344309484,0.032268540675625935,0.03231542929286782,0.0010749902206735795,0.10429664016152043,0.12215037418685341,0.1143236500554051,0.11495822395605904,0.005056169074103382,0.011513093576005549,0.013623239943873055,0.012214550996194545,0.012010386400483984,0.0005807277623337999,0.0458924573870448,0.05396397063287625,0.050167970038480614,0.04977743920357708,0.0021123247483500807,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.0010676834339316886,0.0012585066725726685,0.0011763358140914803,0.001185720957577548,5.566676508688351e-05,0.3341436588437744,0.3767668696434728,0.3548971518825065,0.3516091106928934,0.013494981383267442,0.0010878175276813858,0.0012257379545907007,0.0011612493802921086,0.001169586750204555,4.725384465017766e-05,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,120,7168,128,512,1536,128,64,128
0.0339116454854655,0.03900616547112923,0.03581749239602884,0.035340305499680494,0.0013727365002343982,0.11450936988874136,0.12905476498620946,0.12031887849329263,0.11941164895020652,0.004636684423201247,0.012218644200612049,0.013953179702425766,0.013083606577849984,0.01304897037136913,0.0005249376422717327,0.051463291991624624,0.05688838572478751,0.05301988863695125,0.05291278599433745,0.0015150570967229287,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.0011455017205129656,0.0012833328144133968,0.0012229986648467956,0.0012260238923226974,3.5397646449608355e-05,0.34519277223353984,0.40575663565634296,0.37006162873343645,0.36588238883399204,0.018853923655026732,0.0011495873290401247,0.0013507987645435648,0.0012588924047353006,0.001260327385411316,5.625180713554349e-05,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,128,7168,128,512,1536,128,64,128
0.039587094258616486,0.04687245414676095,0.04432794794959233,0.04477392225310844,0.0019266891983128716,0.13967797592242712,0.16390996311516554,0.15528985620347824,0.15459951658266666,0.006892657011805589,0.0146095440880972,0.016896387186960484,0.016140349508669674,0.01635216224887221,0.0006547760835743215,0.06397188687039634,0.07370034043582423,0.0686294264236684,0.06817482440555542,0.0028264373436622096,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.0014557647194607636,0.0016886549417380724,0.0016152002113803882,0.001612020517286155,6.563227336638897e-05,0.43234857302616714,0.482330317047739,0.4611051029748275,0.4622847002998228,0.01295885003125079,0.00143865265541173,0.0016436505515189206,0.0015678734839246818,0.0015755109861703125,5.259198778099603e-05,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,160,7168,128,512,1536,128,64,128
0.04926337618430221,0.05669980170616565,0.05272303750222247,0.052289112502310095,0.0020805988695698726,0.16938640899031393,0.2112851035993296,0.18339585557561505,0.18294321565441524,0.011534803112966473,0.018413331314086605,0.021773390433071544,0.019952171182444026,0.01983877491700986,0.0009026722174381109,0.07517473814787132,0.08467373359317434,0.08068532927759782,0.08065541540232221,0.0029113960275330038,0.001,0.0010440981360535894,0.0010077239382877332,0.001,1.5640957827786472e-05,0.00172976227076739,0.0020599293660419,0.0018942463886740975,0.0018811437436103743,9.637662350820005e-05,0.5154763147951882,0.6264897497097222,0.5577644721480437,0.5551871523998557,0.03115182353149196,0.0018199926786815613,0.002002665085625646,0.0019021037005694315,0.001889001285630199,5.3369043000905866e-05,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,192,7168,128,512,1536,128,64,128
0.055473486767571335,0.06527788286458414,0.061210332444799266,0.061491465590126054,0.0031771081407986537,0.1878406810268831,0.23823243114349008,0.2157749034818981,0.21423765539261974,0.014978312433425517,0.021125907703360113,0.025004741020667652,0.02281476364217566,0.022840329190310794,0.0009761222577937342,0.0887939135098898,0.10082907694757041,0.09539339173363982,0.09579208232888008,0.003584571118083888,0.0010134732246603782,0.0011720400182538967,0.0010912076490137215,0.0011035096855956342,4.618585488938004e-05,0.0020694325400465344,0.002337593006158219,0.0021878786291483466,0.002198274223975792,8.699727476763785e-05,0.6069054145933468,0.7297709714829638,0.6529036643592528,0.6418417191713308,0.04022977620116974,0.0019893518917214266,0.0023795736113727305,0.0021686189063038637,0.002162886356800002,0.0001208013276047198,0.0010142036731506793,0.001183435131037505,0.0010946372501491615,0.0011059459413919003,4.613052568710824e-05,224,7168,128,512,1536,128,64,128
0.06276338493222378,0.07355400294768254,0.0699768337215959,0.07112619862424077,0.003554693051106228,0.2161705659595617,0.24644258913411593,0.23846120869996845,0.24278016180417547,0.00898040613781224,0.02470558289961381,0.027781848366835917,0.026255197088542903,0.026112727745240448,0.0010736184677122814,0.0980310463302896,0.11550566384627939,0.10606908753085405,0.10710440716214997,0.005325945157200346,0.0011821895007824703,0.0014276621080006539,0.0012627360344984184,0.0012449290774882264,7.227609745695964e-05,0.0021777133937324338,0.002668334125175143,0.002432371469140819,0.002465129014958263,0.00015183453863156272,0.676855061736428,0.8026087039929486,0.7542887943946214,0.7662262834127194,0.04140096234502894,0.0023517684588451413,0.002747921699927822,0.002532542946408,0.002538973311505377,0.00012226599981215433,0.0011545549502915153,0.0013823581251880355,0.0012498505831134489,0.0012510907439819796,7.515922591264795e-05,256,7168,128,512,1536,128,64,128
0.07361570465762847,0.0857459663727846,0.07973478672813963,0.08040159374926474,0.003816889481940695,0.25658460669927896,0.28783146066155596,0.2747701402941022,0.27737381233182146,0.010011120470886868,0.026942256374661574,0.030987399497904574,0.02905266670553497,0.028813839307791408,0.0013529553614422848,0.10704635818492889,0.13032320445088721,0.12011980085504448,0.11866154416139796,0.006952628744122878,0.001292976367883074,0.0014519236873813716,0.0013789324661873936,0.0013819014689078466,4.63506148732176e-05,0.0025675236644383363,0.003083392322679534,0.002777684859627669,0.002742239345461483,0.00016246031454863574,0.8220706971896437,0.9461888639212638,0.8669464070056115,0.8567876329396749,0.034383961168944675,0.0027239942515490923,0.003103586400806673,0.0029185053865667505,0.0029219239386849877,0.0001228070105954484,0.0013119517945788953,0.001528446428566541,0.0014112589374191845,0.0013892261041318075,7.342966319087103e-05,288,7168,128,512,1536,128,64,128
0.083434895642223,0.09778016247853924,0.08917243600878291,0.08870429856774197,0.004227320766785496,0.28746117663769966,0.3387472551646845,0.31372815215551586,0.3104539781788819,0.01595390446695901,0.03203070682464534,0.036151511395020305,0.03392315546278668,0.033841254795661566,0.0010117540159710117,0.12903721329287016,0.14749012697352248,0.13492213373795997,0.13176745483872962,0.006108870977065815,0.0014736958500843114,0.0016842487509281861,0.0015773986669065543,0.0015723693066299418,6.148103354491418e-05,0.0027923985742939815,0.00325289823694375,0.003018056195516283,0.003005101833685389,0.00015294058862132658,0.8631825689551783,1.0671102587265657,0.9640421679467759,0.9600967697569889,0.05503595662130041,0.0027389588620500937,0.0032895502269568444,0.003068180482892616,0.00308443784242969,0.00016367011441398372,0.00149589276650418,0.001657512951311114,0.0015715491078642646,0.0015615182624075586,4.33882288817816e-05,320,7168,128,512,1536,128,64,128
0.09413408217360719,0.1023295643889919,0.09756231925512619,0.09716160421157119,0.0027062417451309034,0.3044657025932892,0.3640933245780081,0.33398348850206355,0.34134285100108963,0.020733168261167133,0.033284755910553146,0.04192412503757455,0.0364000442384331,0.035983585552559864,0.002227175199436261,0.14071880334235326,0.16258152800553657,0.15033063240011096,0.15062388291274845,0.00655325694462849,0.0016223308646918472,0.001928516903281421,0.0017375802077909687,0.0017250943945784198,8.559113575609613e-05,0.0031305757171654863,0.0036688222661711706,0.0033844942406928745,0.0033269652436274133,0.0001736525356596877,0.9667513727912092,1.1954017419704106,1.0613910677549634,1.04312800733986,0.06005817756936742,0.003178974471243316,0.0036473878632819526,0.0034322926982310055,0.003451955328378434,0.0001469842015182272,0.0016060226280101846,0.002013421994203831,0.0017749817746872446,0.0017842223683779807,0.00010542034876205057,352,7168,128,512,1536,128,64,128
0.09441815398348197,0.11399169425056768,0.1071228277009495,0.10873970697627475,0.006057140388905045,0.32639937422080517,0.4106137919562009,0.35514958767576277,0.34868039185891975,0.024920697077266716,0.037897020691305294,0.04338207413488174,0.03990555604684157,0.039579548106386815,0.0014578108319739324,0.15873225425215537,0.17065012967335302,0.1637598100086219,0.16212875062180787,0.004336511357484633,0.0017393233331945662,0.0020007496940202822,0.0018572682238181767,0.001855173748000736,6.400966608007012e-05,0.003570796057908254,0.003972056143341886,0.0037438748043856634,0.0037647534504379136,0.00010834413115548685,1.0444151151948788,1.2256469499168168,1.1600888909711773,1.1755991921166782,0.05565641478594257,0.003400713077540393,0.0040302620638629945,0.003677331722676163,0.0036544005186623044,0.00018988265366925744,0.0017711086222045548,0.00209372208394795,0.001899084527206426,0.0019075183544403059,8.926234213556544e-05,384,7168,128,512,1536,128,64,128
0.10116362322292552,0.12337130143733042,0.11543886571721843,0.11609420471663266,0.006524938515927672,0.376928929937852,0.440099100432757,0.3961601421470434,0.38652862468956384,0.020442376450992457,0.0385936966557101,0.04378741434789252,0.04168459054478811,0.04178693647085084,0.001661450584303538,0.16158994013354502,0.18342961654886442,0.17492012611647023,0.17621556052110482,0.007590156079597428,0.0018024770649047856,0.0021396647036243666,0.001980977363551437,0.0020039718417898104,8.476043569950265e-05,0.003935046950559623,0.004342837543197035,0.004079604547935968,0.004066695628228833,0.0001155328307749262,1.1267349664279924,1.3259574576091293,1.247342762220947,1.264714740273308,0.05615258941079625,0.0038555476234082738,0.004300936660386987,0.00406767304571082,0.004108216439590335,0.0001270375050071427,0.0018783917489082176,0.0022398690826406827,0.0019943606342688143,0.001947109581652993,0.00010078208742415892,416,7168,128,512,1536,128,64,128
0.1109217116513861,0.1296511677467628,0.12318994671714564,0.12503397560588875,0.005657378118426694,0.40107802049055474,0.44516109372012347,0.41899228494506896,0.41617841178572823,0.015085977791974629,0.039785317346550046,0.049019537493943784,0.04621273701173482,0.047188762134706796,0.0027844681220486178,0.1796161869982098,0.21819256643985938,0.19315724674590412,0.19047909363997567,0.010706003507052168,0.0020645054412922305,0.002277418373921558,0.002177511958840849,0.002193439730605119,6.85886841507255e-05,0.0041328036597133655,0.0046632120541600566,0.004434155017058907,0.0044530010668071135,0.00013704714620917357,1.184121051880789,1.3836318292079208,1.2929355555438395,1.312467766837436,0.0672062889887708,0.004230401463412532,0.0048366374551460836,0.004455657044621467,0.004442672310871478,0.0001895304528105146,0.0020311674172372117,0.0023281838219560004,0.0021869552804672687,0.002189747609965321,7.899904948240666e-05,448,7168,128,512,1536,128,64,128
0.12490250262760733,0.1433674851542551,0.13584527378322045,0.136486979414503,0.004902553876474591,0.41431218620918875,0.514742013802271,0.4505364342491773,0.4456479796550184,0.02640570324346662,0.04619964120887017,0.05404467917374439,0.04991490379914935,0.049865086393448985,0.0024063505471479626,0.1915107513650003,0.21888729621035058,0.20597349963453399,0.2087784985244328,0.00858791726005235,0.001982512245100402,0.0025905300403550775,0.0023686550780907386,0.0024120461694901968,0.00016384357432115785,0.004272408561952223,0.004872738048912255,0.004639344317117864,0.004658419049000873,0.0002073679015282067,1.2642450475988105,1.4538612145641254,1.3668678005280845,1.3669489614999555,0.05663722570991005,0.00425633487361821,0.005079384790556794,0.004611813836144408,0.004636077077212674,0.00022476769977607333,0.001995894324581736,0.002501899958652392,0.00232111628362653,0.0023589882017115245,0.0001336507644746889,480,7168,128,512,1536,128,64,128
0.13007216606871763,0.15185600552722267,0.14283945193289813,0.14284883009601781,0.006818512867746261,0.4511679063113978,0.5279207488829188,0.4938317372689939,0.502047748742535,0.02368945008624306,0.04805316139989209,0.05951066961639045,0.05202626165434249,0.05089783723366065,0.0030202239472993117,0.19585200193170266,0.23055976793800875,0.2186769544234946,0.22068974293475985,0.01076725028505197,0.0022214571950062777,0.002709745729621087,0.002456466058999159,0.00246488126980058,0.00014953276691296937,0.004488917380949731,0.005321229196218771,0.00486424517679658,0.004890836543653533,0.00024307140572440172,1.4818129292080129,1.660338562284327,1.5581464107575307,1.5376676446436992,0.05901874851930909,0.004451588018435282,0.0054390944969069975,0.005155161127118311,0.005253053516796707,0.00029714029863853837,0.002455776158607211,0.002808991721553982,0.002576370847135625,0.0025099841529825652,0.00011510015107036109,512,7168,128,512,1536,128,64,128
0.14534043226333254,0.1704815974474977,0.16129312913074875,0.1647544226320167,0.007536935947972464,0.5182712050121476,0.5980393759982605,0.5528234974748727,0.5543992686605593,0.027514576138786634,0.05511630680383269,0.06298022805377936,0.05840345905559927,0.057411032747905724,0.002713576278765343,0.21511953141376713,0.25343135815795365,0.23743962936264565,0.23651708553357226,0.012099495322393366,0.0027135511250471396,0.003137631195425559,0.0028694675176306394,0.0028663988030697154,0.00012220493125746884,0.0050993510411736906,0.006050048378656146,0.005684519539013995,0.005761454022037961,0.0002894623680106016,1.4924907849934674,1.8818985402467918,1.6687631366003663,1.648374902643404,0.10097122622306182,0.005206737871206626,0.006098312359391577,0.00560661178804556,0.005603070371766505,0.00022614809205313285,0.0025614922543323953,0.0030798044739936206,0.002772426315476196,0.0027697772295268773,0.00013378274091505195,576,7168,128,512,1536,128,64,128
0.1589811258415579,0.18141356618768373,0.17338576941410946,0.17390638419087603,0.005897871042333058,0.5332346105423027,0.6747492257044018,0.6026104889738374,0.5956884091918484,0.03612065132847389,0.057546104222411354,0.07107323062460863,0.06603802280680936,0.06724365675856583,0.0036653568036097584,0.24553168014527185,0.3016912936878301,0.2713883180389141,0.26937480945773723,0.0160960977923106,0.0029622051668004115,0.0034286850136527446,0.003134335610620565,0.0031358955879751604,0.00012023419259905761,0.005838038658740644,0.006891096707526745,0.0064311811192595825,0.00641318891352018,0.00030025740288675814,1.7684042840334695,2.035904944142669,1.9141867588409895,1.9175867191403517,0.06926078522648949,0.006134724030332181,0.006806882535219211,0.006434867096544489,0.0062954752711862644,0.00023413516367816112,0.002970444606563596,0.003356942818506286,0.0031023947142912456,0.003097141284265764,0.00010571512206541448,640,7168,128,512,1536,128,64,128
0.18577962092461195,0.20904625438746255,0.20050906045929878,0.2006282126567644,0.0066066768885292655,0.5884554436179225,0.7139918457261532,0.6584548104223051,0.6623354010296154,0.030517225499626672,0.0678905079789748,0.07996105999870165,0.07274156639229934,0.07088269741630313,0.00399033244665711,0.27675941293011935,0.313145772453321,0.29776677080000974,0.29933295902152895,0.011417757923003617,0.003077518550095876,0.0036648130170491913,0.0033580781490652398,0.0033810239036824166,0.0001495207950715795,0.005874067394003439,0.0075690997431194975,0.006818649554166325,0.006822180228903012,0.0005362035252365979,1.853075186735251,2.292636704290075,2.0870934445938074,2.085911471632971,0.14116693009316314,0.0062594637211711305,0.007290361129544362,0.006764463139840656,0.006755706228422501,0.00027228427220463055,0.002929811588446768,0.0040022337632890665,0.0034891384086628225,0.0035163718875284595,0.00029389990108115346,704,7168,128,512,1536,128,64,128
0.19660063754808696,0.23110051154278982,0.21596064461145859,0.21491348911661023,0.01108944507926596,0.6892559635743128,0.762087268897613,0.7257003525764729,0.7306532630453291,0.023910291808717836,0.07684609727644107,0.08289488877058333,0.07981538310856048,0.08015283750483648,0.0018409745900690624,0.3011928879134738,0.3438530436009792,0.32231900194243923,0.3229604005015081,0.013216887123977967,0.0034864013089002254,0.0038659292443707573,0.0037008170363997373,0.003732117186093191,0.00013933551864208848,0.0070004528380212564,0.008430244094067053,0.007660072666255698,0.007444537253335739,0.0004799385985869669,2.118066480292573,2.475203479385568,2.253047227652059,2.2316776125564637,0.10072195653494881,0.006814438152027322,0.008106509511541895,0.0074926826667033476,0.00737586428523995,0.000414288815710492,0.0034281567042855248,0.0039796197621028455,0.0037833613877548272,0.0038472852179857993,0.00017850158196937283,768,7168,128,512,1536,128,64,128
0.21836082597414969,0.24421453633241597,0.22514168305628698,0.2215632191400961,0.007489327663537788,0.7469253973492317,0.8709856608910526,0.7883345178116635,0.7706281351775828,0.04241925368220176,0.08175967333627153,0.0906761254891285,0.08476587878953405,0.08286254030573603,0.0032361320270078457,0.33291981357807837,0.38906658917948356,0.35125910046597786,0.34671593602786804,0.015203912634287041,0.0038047849515809896,0.00443464929528914,0.004034270376162797,0.003945667348959913,0.00019322992736296992,0.007519188693497625,0.008498509674181169,0.008078396710810898,0.008088856469095521,0.00026033150566811744,2.174370046704239,2.725315826718544,2.455721242253669,2.449519891642164,0.179346612724333,0.007089051819071484,0.00877577138408343,0.007976298094003896,0.007930019927751369,0.0004200105152479888,0.0035181281512884676,0.004497887228766679,0.003987230656766048,0.004006624205148865,0.0002696417869688702,832,7168,128,512,1536,128,64,128
0.21747690257467844,0.2638089369864637,0.24703733762435495,0.25189427733431846,0.012967970576781323,0.7651368368743873,0.9482620778075864,0.8423730403016316,0.8427467787511635,0.04982527436742743,0.08992584509033011,0.1016187045377498,0.09440172743782779,0.09354796337741632,0.0038475060898758803,0.35678625055027197,0.41567662887277573,0.3844004929757901,0.382446278801801,0.01709240260689761,0.00396439768492462,0.004790819422725806,0.004338752830314643,0.0042265628918404935,0.0003129428559713356,0.00789464982516081,0.00944659846972134,0.008713348513251437,0.008753064158271765,0.00039409924821528797,2.48599701098143,2.8219957089788856,2.643538497895675,2.629156948938033,0.09269439275562934,0.00813778741659368,0.009351184423065673,0.008626475276384353,0.008660747591457275,0.00037602633857133786,0.004288979535495628,0.004749010711301626,0.004479256757052045,0.0044569837761244974,0.00016206852081007356,896,7168,128,512,1536,128,64,128
0.2495881787275953,0.2885428002568141,0.2720339428762285,0.27400105576360945,0.011503675494514889,0.8507065282860536,0.9525204814576731,0.9156782947544615,0.9222804292036095,0.027552613094575157,0.09058492659822875,0.10679546824056632,0.09974159374098349,0.09964406812852739,0.004172262153948066,0.38224250739875915,0.45054199289080715,0.4175086352010539,0.42032784284523106,0.019347413773833567,0.00449151864503008,0.004900364654083999,0.004722656119194605,0.004771119738798459,0.00013770426013818456,0.008393822802004144,0.010081913836005008,0.009368081568546257,0.009559374361544588,0.0005114844731075918,2.5386316678274112,3.0241331891892185,2.811076173389045,2.8205910220321027,0.147674248360447,0.008726316084845698,0.010505456339900892,0.009387251567459632,0.00922833552354453,0.0005303890804923815,0.004348416303204266,0.0050333095619630374,0.0045959352083232725,0.004566692534056508,0.00018310642955408451,960,7168,128,512,1536,128,64,128
